name,idno,cntry,tvtot,tvpol,polintr,vote,lrscale,stflife,happy,health,rlgdgr,fclcntr,cgtsmke,alcfreq,height,weight,gndr,agea,yrbrn,marsts,edulvlb,eduyrs,emplrel
ESS7e02_1,4140,NL,7,3,3,1,6,6,5,2,3,2,3,1,169,81,1,66,1948,,321,11,1
ESS7e02_1,4142,NL,4,2,3,1,5,7,5,3,2,1,3,6,170,88,2,83,1931,5,212,8,1
ESS7e02_1,4143,NL,3,2,2,1,5,6,8,2,4,2,3,3,180,95,1,52,1962,,229,12,2
ESS7e02_1,4145,NL,7,7,2,1,6,6,7,2,2,2,1,7,185,95,1,53,1961,,321,15,1
ESS7e02_1,4146,NL,7,2,3,1,8,7,8,4,5,1,5,7,,79,2,86,1928,,212,9,
ESS7e02_1,4147,NL,2,2,2,1,7,8,8,3,3,2,5,2,187,90,1,62,1952,,322,16,1
ESS7e02_1,4149,NL,7,2,4,1,5,7,7,3,7,2,5,6,158,70,2,84,1930,5,113,7,
ESS7e02_1,4158,NL,4,2,2,2,7,10,9,3,8,2,5,7,159,71,2,47,1968,,312,13,1
ESS7e02_1,4161,NL,5,2,2,2,7,9,8,3,0,1,5,4,174,70,1,27,1987,6,322,16,1
ESS7e02_1,4162,NL,7,2,2,1,5,3,7,3,0,2,5,3,183,70,1,45,1969,,321,12,1
ESS7e02_1,4163,NL,5,2,2,1,8,7,7,1,0,2,5,4,178,82,1,57,1957,,710,16,1
ESS7e02_1,4164,NL,5,4,1,1,8,7,8,3,9,1,5,7,170,65,2,78,1936,,5555,8,1
ESS7e02_1,4177,NL,7,3,3,1,4,7,6,2,0,2,1,6,160,82,2,53,1961,,213,10,1
ESS7e02_1,4178,NL,7,1,3,1,4,8,8,2,1,2,1,2,175,58,2,19,1995,6,313,12,1
ESS7e02_1,4179,NL,5,3,2,1,5,9,9,2,7,2,2,2,176,92,2,53,1961,4,213,11,2
ESS7e02_1,4185,NL,0,,2,1,8,8,8,1,0,2,3,4,178,63,2,26,1988,,610,19,1
ESS7e02_1,4186,NL,4,1,2,2,3,4,7,4,0,3,3,1,172,85,1,67,1947,5,113,6,1
ESS7e02_1,4187,NL,2,1,2,2,3,8,7,1,3,2,5,4,178,70,2,23,1991,6,620,17,1
ESS7e02_1,4188,NL,3,2,2,1,3,8,8,1,4,1,1,2,177,63,2,25,1989,6,322,19,1
ESS7e02_1,4191,NL,3,2,3,2,2,6,7,2,6,3,1,3,182,82,2,30,1984,6,610,18,1
ESS7e02_1,4192,NL,2,1,2,1,5,4,6,2,2,2,2,2,184,83,1,26,1988,6,312,17,
ESS7e02_1,4194,NL,3,1,2,1,2,9,9,2,4,2,5,7,168,57,2,38,1976,6,720,20,1
ESS7e02_1,4195,NL,3,3,2,1,4,5,7,2,5,1,3,6,160,51,2,90,1924,5,720,27,1
ESS7e02_1,4196,NL,6,0,3,3,4,8,8,2,0,2,1,2,192,70,1,18,1996,6,321,12,1
ESS7e02_1,4197,NL,4,4,1,1,7,9,9,2,7,1,3,7,192,83,1,48,1966,,720,21,2
ESS7e02_1,4201,NL,4,2,3,1,3,3,3,2,1,2,5,6,170,55,2,26,1988,6,720,20,1
ESS7e02_1,4203,NL,5,2,2,1,3,7,8,1,2,1,3,3,170,70,2,57,1957,4,610,13,1
ESS7e02_1,4204,NL,4,3,2,1,3,8,8,3,4,2,3,3,176,89,1,71,1943,,610,20,1
ESS7e02_1,4207,NL,7,7,2,2,5,3,5,4,5,1,3,4,177,98,1,56,1958,4,212,14,1
ESS7e02_1,4209,NL,6,4,2,1,2,9,8,4,8,2,3,6,168,88,2,64,1950,4,520,16,1
ESS7e02_1,4211,NL,7,4,2,1,3,8,8,2,0,1,5,6,198,95,1,42,1972,,610,16,1
ESS7e02_1,4212,NL,3,0,3,2,3,9,9,2,6,2,5,5,175,68,2,26,1988,,610,16,1
ESS7e02_1,4215,NL,2,2,2,1,5,8,8,2,7,2,1,2,188,76,1,32,1982,6,610,17,1
ESS7e02_1,4218,NL,2,1,2,1,3,9,9,2,7,2,3,7,176,77,2,31,1983,,710,20,1
ESS7e02_1,4219,NL,7,2,4,2,0,9,10,4,4,1,5,7,154,108,2,58,1956,,321,14,1
ESS7e02_1,4220,NL,4,1,3,1,4,7,8,1,2,2,1,1,167,49,2,43,1971,,321,14,2
ESS7e02_1,4223,NL,7,2,2,1,6,8,8,3,0,2,3,2,176,97,1,72,1942,5,321,10,1
ESS7e02_1,4225,NL,5,3,2,1,4,8,8,2,7,1,3,1,167,67,2,71,1943,,610,18,1
ESS7e02_1,4228,NL,4,1,4,1,7,8,8,2,6,2,3,2,180,88,1,56,1958,,520,17,2
ESS7e02_1,4229,NL,7,3,3,2,5,8,8,3,0,2,4,2,168,78,2,71,1943,,212,8,1
ESS7e02_1,4230,NL,4,2,2,1,10,10,8,3,10,1,5,6,160,65,2,92,1922,5,113,7,2
ESS7e02_1,4232,NL,5,4,1,1,3,8,8,3,0,2,3,1,165,72,2,68,1946,4,710,26,1
ESS7e02_1,4233,NL,7,2,3,1,5,7,7,3,6,2,3,5,178,113,1,72,1942,,113,8,1
ESS7e02_1,4236,NL,7,2,3,2,5,7,8,3,8,1,1,7,170,64,2,61,1953,,212,10,
ESS7e02_1,4239,NL,5,1,3,1,7,6,8,2,8,1,3,1,185,75,1,65,1949,,113,10,1
ESS7e02_1,4242,NL,7,7,2,1,6,7,8,2,0,1,3,7,163,67,2,77,1937,1,212,8,1
ESS7e02_1,4243,NL,6,4,2,1,6,9,8,1,0,1,3,2,175,68,1,66,1948,,610,11,1
ESS7e02_1,4244,NL,6,4,2,1,4,8,8,2,0,1,3,1,178,81,1,71,1943,,610,15,1
ESS7e02_1,4247,NL,0,,2,1,3,9,9,1,7,2,5,7,167,56,2,37,1977,,710,17,1
ESS7e02_1,4527,NL,7,2,2,1,4,8,7,2,0,1,5,2,186,82,1,47,1967,,229,16,1
ESS7e02_1,4528,NL,5,3,2,1,4,8,8,1,4,1,3,2,168,76,2,58,1956,4,312,14,1
ESS7e02_1,5002,NL,4,1,3,1,5,8,8,3,3,1,3,2,185,100,1,76,1938,5,229,6,1
ESS7e02_1,5003,NL,4,3,3,1,3,7,7,3,4,1,4,2,162,115,2,53,1961,,322,14,1
ESS7e02_1,5004,NL,6,2,1,1,6,7,7,4,0,1,3,5,168,72,2,45,1969,4,213,10,1
ESS7e02_1,6003,NL,6,4,1,1,5,9,9,2,8,1,3,5,171,81,2,59,1956,,213,13,1
ESS7e02_1,6004,NL,7,4,2,2,6,5,4,3,6,2,1,1,178,75,1,47,1967,4,321,13,1
ESS7e02_1,6013,NL,5,2,2,2,5,9,9,2,3,1,5,3,173,70,2,22,1992,2,322,14,1
ESS7e02_1,6014,NL,5,3,3,2,4,7,7,2,6,1,5,3,182,85,1,60,1954,,113,9,1
ESS7e02_1,6015,NL,3,1,2,2,1,8,5,2,9,2,5,7,163,86,2,48,1967,,0,,
ESS7e02_1,6033,NL,7,6,1,2,2,10,10,3,2,2,2,3,170,85,1,56,1958,4,113,10,1
ESS7e02_1,6034,NL,7,6,1,1,5,8,8,3,4,1,3,1,170,82,1,77,1937,5,113,7,1
ESS7e02_1,6035,NL,7,3,4,2,5,8,8,2,1,1,1,2,158,95,2,57,1958,6,212,16,1
ESS7e02_1,6038,NL,7,4,1,1,3,8,8,2,7,1,3,3,172,73,2,47,1967,,412,16,1
ESS7e02_1,6039,NL,7,2,3,2,3,8,8,2,0,1,5,6,173,68,2,47,1967,,322,13,1
ESS7e02_1,6041,NL,4,2,2,2,3,8,8,3,7,2,3,5,165,107,2,33,1981,,412,18,1
ESS7e02_1,6047,NL,5,2,2,1,6,8,8,1,0,1,3,3,165,80,2,42,1972,,710,15,1
ESS7e02_1,6049,NL,3,2,2,1,7,8,8,2,6,1,3,1,172,73,1,77,1937,,720,20,2
ESS7e02_1,6050,NL,3,3,2,1,5,2,2,1,2,3,1,7,174,71,1,36,1978,6,322,12,2
ESS7e02_1,6051,NL,4,2,2,1,6,7,7,3,6,1,5,5,170,72,2,34,1980,6,610,22,1
ESS7e02_1,6056,NL,3,2,3,1,6,8,8,2,0,2,5,2,168,58,2,41,1973,6,322,14,1
ESS7e02_1,6058,NL,7,4,4,1,5,8,8,2,3,2,3,2,168,100,2,53,1961,,212,12,1
ESS7e02_1,6061,NL,4,2,3,2,4,6,7,3,5,2,3,6,172,97,1,40,1974,6,321,18,1
ESS7e02_1,6062,NL,6,2,2,1,3,8,8,2,2,2,3,2,176,78,1,53,1962,6,229,13,2
ESS7e02_1,6066,NL,3,2,2,1,5,8,8,3,8,2,5,3,175,71,1,81,1934,,710,15,1
ESS7e02_1,6069,NL,3,2,2,1,3,8,8,2,0,1,2,2,184,80,1,36,1978,,610,16,1
ESS7e02_1,6071,NL,3,2,2,3,5,8,8,2,1,2,5,5,182,60,2,19,1995,6,312,14,
ESS7e02_1,6073,NL,7,3,1,1,3,6,5,3,0,2,5,4,159,77,2,65,1949,6,610,16,1
ESS7e02_1,6074,NL,1,1,2,1,6,9,9,2,10,1,3,3,175,75,2,27,1987,,312,15,1
ESS7e02_1,6077,NL,6,2,2,1,8,8,8,2,8,1,3,3,163,50,2,90,1924,5,213,8,1
ESS7e02_1,6078,NL,5,1,2,1,7,7,7,2,3,2,5,2,174,52,1,33,1981,6,720,21,1
ESS7e02_1,6080,NL,4,1,2,1,3,6,5,2,0,2,3,2,178,84,1,31,1983,6,321,19,1
ESS7e02_1,6081,NL,4,4,2,1,2,6,6,2,9,2,5,2,184,84,1,42,1972,6,313,19,1
ESS7e02_1,6082,NL,5,4,2,1,2,8,8,4,0,2,1,7,169,110,2,54,1960,,322,10,1
ESS7e02_1,6085,NL,4,2,2,2,3,10,10,2,2,2,1,3,165,59,2,43,1971,,321,10,1
ESS7e02_1,6086,NL,7,2,2,1,5,7,8,2,0,2,1,6,160,65,2,52,1963,,321,11,1
ESS7e02_1,6088,NL,7,2,2,1,5,8,10,4,0,2,1,7,164,88,2,51,1964,4,212,10,1
ESS7e02_1,6089,NL,6,3,2,1,8,6,7,2,0,2,5,2,165,70,2,70,1944,,610,20,1
ESS7e02_1,6092,NL,7,2,2,1,7,8,8,1,5,2,1,3,177,62,2,43,1971,6,610,19,1
ESS7e02_1,6093,NL,3,0,1,1,8,8,7,1,0,2,3,2,177,75,2,54,1960,6,800,25,1
ESS7e02_1,6100,NL,1,1,2,1,8,8,8,2,8,2,5,3,176,69,2,42,1972,,610,19,1
ESS7e02_1,6101,NL,4,1,3,2,5,7,8,2,8,2,4,2,173,61,2,39,1975,,610,15,1
ESS7e02_1,6103,NL,3,1,1,1,3,8,8,2,7,2,5,1,183,86,1,62,1952,,720,19,1
ESS7e02_1,6104,NL,1,1,1,1,5,10,9,1,10,2,4,5,173,75,2,61,1953,6,720,19,1
ESS7e02_1,6110,NL,7,0,4,1,0,8,9,1,2,2,1,6,170,73,2,47,1968,4,213,10,1
ESS7e02_1,6111,NL,7,1,4,1,4,10,10,3,4,1,4,7,150,75,2,55,1960,,113,7,1
ESS7e02_1,6113,NL,3,2,1,1,2,8,8,2,7,2,1,3,172,66,2,69,1946,4,610,15,1
ESS7e02_1,6114,NL,5,3,2,2,6,8,7,2,0,2,5,4,173,69,2,21,1994,6,312,13,1
ESS7e02_1,6115,NL,7,7,1,1,5,9,8,3,2,1,5,6,182,106,1,63,1952,,710,17,1
ESS7e02_1,6116,NL,6,1,2,1,8,10,8,1,1,2,5,7,186,105,1,23,1992,6,321,13,1
ESS7e02_1,6118,NL,0,,4,1,9,8,7,2,8,1,5,6,160,52,2,34,1981,,312,13,1
ESS7e02_1,6120,NL,0,,2,1,8,9,9,1,6,1,2,3,185,85,1,27,1988,,322,14,3
ESS7e02_1,6126,NL,7,3,1,1,7,8,8,2,8,1,5,1,180,95,1,65,1949,,610,15,1
ESS7e02_1,6127,NL,7,7,3,1,3,5,6,4,0,1,3,1,173,76,1,73,1941,5,113,8,1
ESS7e02_1,6130,NL,7,6,2,1,8,9,8,2,5,1,1,7,167,85,1,51,1963,4,212,11,1
ESS7e02_1,6133,NL,4,1,3,1,5,9,9,1,6,1,5,4,173,60,2,32,1982,2,610,15,1
ESS7e02_1,6134,NL,5,4,2,1,6,8,9,3,6,1,5,1,167,66,1,81,1933,,213,11,1
ESS7e02_1,6135,NL,7,3,3,3,5,7,7,2,3,1,1,4,170,70,2,19,1995,6,212,11,1
ESS7e02_1,6138,NL,4,1,4,2,5,7,7,3,6,2,1,2,157,52,2,42,1973,4,212,15,1
ESS7e02_1,6139,NL,5,1,3,1,9,9,9,2,0,2,5,5,180,70,1,43,1971,4,322,15,2
ESS7e02_1,6141,NL,4,2,3,1,6,8,8,2,6,2,3,4,170,72,2,53,1961,,322,12,1
ESS7e02_1,6143,NL,5,2,2,1,5,10,10,1,6,1,4,4,165,64,2,43,1972,,610,18,1
ESS7e02_1,6145,NL,7,3,3,1,7,8,9,2,8,1,3,2,152,64,2,64,1950,,212,8,1
ESS7e02_1,6146,NL,7,4,2,1,5,7,7,4,3,1,3,7,150,75,2,79,1935,,113,8,
ESS7e02_1,6147,NL,6,2,2,1,5,3,5,2,5,2,5,3,176,90,1,64,1950,,212,10,1
ESS7e02_1,6148,NL,5,2,2,1,5,9,9,2,7,1,3,4,173,90,1,74,1940,,113,9,1
ESS7e02_1,6150,NL,6,1,3,3,10,6,6,3,5,2,5,7,170,52,2,17,1997,6,113,10,
ESS7e02_1,6153,NL,2,1,3,1,6,8,8,2,2,1,5,1,170,65,2,50,1964,,322,15,1
ESS7e02_1,6157,NL,6,4,2,1,8,7,8,3,0,2,1,4,183,102,1,54,1960,4,213,12,1
ESS7e02_1,6158,NL,7,2,2,1,4,9,9,2,6,1,5,1,182,101,2,68,1946,,710,16,1
ESS7e02_1,6159,NL,6,3,2,1,4,9,9,1,7,2,3,6,166,56,2,73,1942,4,312,15,1
ESS7e02_1,6161,NL,6,4,2,1,4,7,6,2,1,2,1,2,183,74,1,30,1985,6,610,17,1
ESS7e02_1,6167,NL,2,2,1,1,7,8,8,2,3,2,2,3,175,80,2,57,1958,,213,10,3
ESS7e02_1,6183,NL,3,2,4,3,3,7,7,2,7,1,5,7,175,57,1,15,1999,6,113,9,1
ESS7e02_1,6184,NL,5,2,2,1,7,8,9,2,7,1,3,1,182,88,1,59,1955,,610,14,1
ESS7e02_1,6185,NL,4,2,3,1,2,8,8,2,5,2,5,4,169,76,2,34,1980,,610,16,1
ESS7e02_1,6187,NL,4,1,2,3,8,6,8,2,0,3,1,3,165,58,2,18,1996,6,113,12,1
ESS7e02_1,6189,NL,6,2,2,1,4,6,7,2,0,1,3,2,171,85,2,50,1964,,213,12,1
ESS7e02_1,6190,NL,4,1,3,2,5,8,8,1,5,1,5,4,163,54,2,44,1970,,610,16,1
ESS7e02_1,6192,NL,2,2,2,2,7,8,8,2,8,1,1,1,182,78,1,63,1951,,213,17,1
ESS7e02_1,6194,NL,7,3,3,1,4,8,9,2,8,1,3,1,186,92,1,60,1955,,322,12,2
ESS7e02_1,6195,NL,6,3,2,1,4,5,7,3,6,2,3,5,158,100,2,60,1955,,321,17,1
ESS7e02_1,6198,NL,7,6,2,2,6,8,8,2,0,1,3,7,181,110,1,82,1932,5,213,12,1
ESS7e02_1,6199,NL,6,2,2,1,6,8,8,2,8,1,1,1,170,80,2,69,1945,,212,15,1
ESS7e02_1,6201,NL,5,4,2,1,7,9,9,2,0,2,3,7,182,82,1,71,1943,,610,16,1
ESS7e02_1,6203,NL,1,1,2,1,0,7,8,2,8,1,1,1,170,60,2,56,1958,4,610,16,1
ESS7e02_1,6204,NL,6,2,2,2,7,9,9,1,7,2,3,3,182,86,1,36,1978,4,321,13,1
ESS7e02_1,6207,NL,7,4,2,1,2,8,8,3,2,1,3,1,168,80,2,71,1944,,213,15,1
ESS7e02_1,6209,NL,3,1,3,1,6,7,8,2,6,2,4,2,174,69,2,48,1967,,321,13,1
ESS7e02_1,6211,NL,5,4,1,1,8,9,9,1,6,1,5,7,170,100,2,62,1952,,213,11,2
ESS7e02_1,6212,NL,5,1,3,1,7,7,7,2,8,2,5,7,168,70,2,79,1935,1,212,10,
ESS7e02_1,6213,NL,4,1,3,1,5,8,8,2,7,2,5,7,165,70,2,45,1970,6,212,12,1
ESS7e02_1,6214,NL,6,4,1,1,5,7,8,2,2,1,1,3,183,80,1,42,1972,6,312,14,1
ESS7e02_1,6215,NL,3,1,2,2,6,10,10,2,5,2,1,2,170,61,2,39,1976,,213,10,1
ESS7e02_1,6217,NL,3,1,2,1,5,7,7,2,8,1,5,7,178,81,1,57,1957,,322,14,2
ESS7e02_1,6221,NL,1,1,2,1,5,8,8,2,6,3,3,2,171,50,2,38,1976,4,322,15,1
ESS7e02_1,6223,NL,7,1,4,1,5,8,8,2,7,2,5,3,171,55,2,30,1985,,322,17,1
ESS7e02_1,6228,NL,3,2,1,2,8,9,10,3,0,1,2,3,169,85,2,68,1947,,610,14,1
ESS7e02_1,6229,NL,7,2,2,1,7,9,8,3,6,1,5,4,182,89,1,68,1946,,212,14,1
ESS7e02_1,6230,NL,2,1,3,1,3,7,7,2,9,1,5,5,180,68,2,43,1971,,610,18,1
ESS7e02_1,6306,NO,7,3,2,1,7,5,6,2,2,1,5,6,190,113,1,43,1971,6,213,9,1
ESS7e02_1,6312,NO,4,1,1,1,4,5,5,2,1,2,1,6,174,69,2,46,1968,4,321,14,1
ESS7e02_1,6318,NO,4,1,3,1,4,9,10,1,5,1,1,2,168,70,2,37,1977,6,510,17,1
ESS7e02_1,6330,NO,0,,3,1,8,7,7,2,1,1,3,4,176,62,1,20,1994,6,213,13,1
ESS7e02_1,6342,NO,7,5,1,1,10,4,7,4,8,1,1,6,178,82,1,74,1940,,213,12,1
ESS7e02_1,6354,NO,1,1,1,1,5,10,8,3,2,1,3,2,189,96,1,39,1975,6,610,20,1
ESS7e02_1,6360,NO,5,3,3,1,5,9,8,2,6,1,5,5,167,67,2,82,1932,,213,10,1
ESS7e02_1,6366,NO,0,,3,3,0,9,9,1,2,2,5,6,179,55,1,15,1999,6,113,9,
ESS7e02_1,6372,NO,2,2,2,1,7,8,8,2,1,2,3,3,194,98,1,42,1972,,710,19,1
ESS7e02_1,6384,NO,5,3,3,1,6,6,8,1,8,1,4,7,166,59,2,26,1988,6,213,13,1
ESS7e02_1,6390,NO,6,1,3,2,4,5,7,2,4,2,1,2,164,56,2,64,1950,,213,8,1
ESS7e02_1,6396,NO,2,2,2,1,9,10,10,1,10,1,5,5,172,63,2,43,1971,,313,14,1
ESS7e02_1,6408,NO,6,6,2,1,7,5,7,4,5,1,3,6,169,63,2,87,1927,5,213,8,1
ESS7e02_1,6420,NO,7,3,2,1,7,8,9,2,6,1,2,3,178,92,1,59,1955,,313,12,1
ESS7e02_1,6444,NO,2,0,3,1,7,9,10,2,3,1,5,4,163,55,2,21,1993,6,313,14,1
ESS7e02_1,6450,NO,3,1,3,1,3,8,7,2,1,1,1,7,169,100,1,62,1952,,213,7,1
ESS7e02_1,6456,NO,5,1,2,1,5,10,10,3,0,1,2,6,159,70,2,24,1990,6,313,14,1
ESS7e02_1,6468,NO,4,2,2,1,0,8,8,3,0,1,5,7,166,93,2,52,1962,6,313,10,1
ESS7e02_1,6474,NO,4,4,2,1,7,10,10,2,7,1,3,7,164,69,2,63,1951,,321,12,2
ESS7e02_1,6480,NO,1,0,4,2,0,10,10,2,0,1,1,4,186,108,1,21,1993,6,313,12,1
ESS7e02_1,6504,NO,6,2,2,1,8,6,8,3,4,1,5,6,172,100,2,36,1978,4,610,16,1
ESS7e02_1,6516,NO,4,3,3,2,5,8,8,1,2,1,1,2,183,86,1,43,1971,,321,15,1
ESS7e02_1,6522,NO,2,2,2,3,5,8,7,2,6,1,5,7,160,80,2,18,1996,6,213,12,1
ESS7e02_1,6540,NO,2,1,3,1,5,7,7,4,4,1,3,4,174,102,1,44,1970,,620,18,1
ESS7e02_1,6546,NO,7,2,2,1,3,8,8,2,3,1,1,3,171,80,1,62,1952,,321,12,1
ESS7e02_1,6558,NO,7,7,1,3,5,4,5,2,5,2,5,6,183,100,1,54,1960,,610,17,1
ESS7e02_1,6570,NO,2,2,2,1,4,8,10,1,0,2,4,4,190,78,1,26,1988,6,720,18,1
ESS7e02_1,6576,NO,1,1,3,1,4,8,8,2,1,2,5,4,172,62,1,26,1988,6,610,17,
ESS7e02_1,6582,NO,1,1,3,1,1,9,8,2,0,1,1,6,202,135,1,33,1981,6,510,15,1
ESS7e02_1,6594,NO,0,,1,1,1,8,8,2,8,1,4,6,172,75,2,58,1956,4,720,23,1
ESS7e02_1,6612,NO,2,1,3,1,5,7,7,1,8,2,3,4,163,56,2,22,1992,6,321,13,1
ESS7e02_1,6624,NO,7,3,2,1,10,9,9,4,2,1,3,6,174,81,2,58,1956,,213,9,1
ESS7e02_1,6636,NO,7,3,3,1,5,9,7,2,6,1,3,7,167,75,2,73,1941,5,213,9,1
ESS7e02_1,6648,NO,5,5,2,1,6,8,9,3,7,2,3,5,165,54,2,58,1956,4,213,10,1
ESS7e02_1,6654,NO,5,3,2,1,5,9,9,2,7,1,5,2,176,92,1,73,1941,4,321,10,1
ESS7e02_1,6660,NO,2,2,3,2,4,8,8,1,0,1,5,4,175,67,1,30,1984,6,720,18,1
ESS7e02_1,6672,NO,2,1,3,3,5,7,7,2,0,2,3,2,178,68,1,23,1991,6,321,13,1
ESS7e02_1,6684,NO,3,2,2,1,4,8,8,3,2,2,3,3,178,105,1,56,1958,,610,16,1
ESS7e02_1,6702,NO,2,1,2,2,5,6,7,2,0,1,1,4,165,72,2,31,1983,6,321,13,1
ESS7e02_1,6708,NO,2,1,3,1,3,7,7,2,8,1,5,6,167,61,2,25,1989,6,620,17,1
ESS7e02_1,6720,NO,3,1,2,3,4,9,7,1,4,1,4,5,173,60,2,18,1996,6,213,13,1
ESS7e02_1,6726,NO,4,1,2,1,3,8,8,2,5,1,3,2,194,92,1,60,1954,4,321,13,1
ESS7e02_1,6732,NO,2,1,3,1,7,9,9,1,4,2,5,5,182,81,1,23,1991,6,610,17,1
ESS7e02_1,6738,NO,7,5,3,1,5,9,9,1,3,1,3,2,194,100,1,60,1954,,510,15,1
ESS7e02_1,6744,NO,3,2,2,1,8,9,9,1,0,1,3,2,183,74,1,37,1977,,720,17,1
ESS7e02_1,6750,NO,2,0,3,1,6,5,5,3,6,1,4,4,165,64,2,19,1995,6,313,10,3
ESS7e02_1,6756,NO,2,1,3,1,7,5,5,3,7,1,4,3,165,64,2,20,1994,6,313,10,3
ESS7e02_1,6762,NO,2,2,2,1,10,2,10,3,1,1,3,6,177,85,1,81,1933,,321,16,1
ESS7e02_1,6768,NO,5,3,3,1,5,9,9,2,5,1,1,5,177,83,1,74,1940,,213,8,1
ESS7e02_1,6774,NO,1,1,2,1,4,10,10,1,0,1,5,5,183,81,1,33,1981,6,720,20,1
ESS7e02_1,6780,NO,6,2,4,1,5,9,9,2,3,1,3,6,162,113,2,39,1975,,213,13,1
ESS7e02_1,6786,NO,3,2,2,1,4,7,7,2,7,1,4,3,178,80,2,62,1952,6,610,17,1
ESS7e02_1,6792,NO,4,1,3,1,6,8,9,1,2,2,5,3,175,68,2,22,1992,6,313,16,1
ESS7e02_1,6798,NO,6,4,2,1,9,8,8,3,5,1,2,6,167,107,2,54,1960,,510,14,1
ESS7e02_1,6804,NO,4,3,3,1,5,10,10,1,5,1,5,6,164,68,2,64,1950,5,321,12,1
ESS7e02_1,6816,NO,6,6,2,1,10,9,8,3,0,1,4,7,184,80,1,69,1945,6,610,16,2
ESS7e02_1,6828,NO,6,3,3,1,5,9,8,4,7,1,5,6,164,93,2,50,1964,,321,13,1
ESS7e02_1,6834,NO,3,2,2,1,3,8,9,3,5,1,3,2,163,80,2,45,1969,,710,19,1
ESS7e02_1,6846,NO,0,,3,1,4,5,4,3,2,3,5,5,173,64,1,38,1976,6,213,9,2
ESS7e02_1,6870,NO,5,2,2,1,3,10,9,1,7,1,1,2,175,76,2,70,1944,,213,9,1
ESS7e02_1,6882,NO,3,2,2,1,3,8,8,1,0,2,4,5,180,90,1,52,1962,6,610,17,1
ESS7e02_1,6888,NO,3,2,3,1,5,9,10,2,8,1,2,6,168,87,2,39,1975,,213,12,1
ESS7e02_1,6906,NO,1,1,3,1,7,10,8,1,5,1,5,4,174,75,2,69,1945,,610,14,1
ESS7e02_1,6912,NO,2,1,3,3,6,8,9,1,0,1,5,6,170,58,2,15,1999,6,113,10,1
ESS7e02_1,6918,NO,5,3,3,1,7,7,8,1,5,1,5,2,183,89,1,53,1961,,321,12,1
ESS7e02_1,6930,NO,4,2,3,1,6,10,9,3,5,1,5,4,168,70,2,47,1967,,313,13,1
ESS7e02_1,6936,NO,0,,3,2,5,8,8,1,0,4,2,3,172,80,1,21,1993,6,313,12,1
ESS7e02_1,6942,NO,4,2,3,2,4,7,7,2,0,1,1,4,183,84,1,48,1966,6,421,13,1
ESS7e02_1,6954,NO,4,1,3,1,9,7,7,2,5,1,5,6,174,90,1,40,1974,2,213,12,1
ESS7e02_1,6966,NO,7,2,3,1,5,7,5,4,7,2,5,7,152,70,2,30,1984,,321,14,1
ESS7e02_1,6972,NO,3,2,3,1,5,7,7,3,4,2,3,7,182,115,1,27,1987,6,213,10,1
ESS7e02_1,6978,NO,4,1,3,2,2,8,8,2,0,1,3,6,178,95,1,33,1981,6,321,12,1
ESS7e02_1,6984,NO,3,2,2,2,6,7,8,4,5,2,3,6,170,77,1,81,1933,5,213,11,2
ESS7e02_1,6996,NO,6,3,3,1,7,7,6,3,6,1,1,5,162,80,2,55,1959,3,421,13,1
ESS7e02_1,7002,NO,4,3,3,1,7,9,9,1,8,1,5,2,171,58,2,62,1952,,610,16,1
ESS7e02_1,7008,NO,1,1,3,1,6,9,7,1,3,2,5,3,177,74,1,43,1971,6,321,12,1
ESS7e02_1,7020,NO,4,2,2,1,5,3,5,3,5,1,1,3,168,72,2,68,1946,,213,9,1
ESS7e02_1,7032,NO,7,4,3,2,4,5,5,2,6,1,3,6,170,87,2,20,1994,6,421,13,1
ESS7e02_1,7038,NO,2,1,3,1,5,9,8,2,8,1,1,4,180,74,1,41,1973,,421,14,1
ESS7e02_1,7044,NO,6,2,3,1,7,10,10,4,2,1,1,6,163,63,2,56,1958,4,213,9,1
ESS7e02_1,7050,NO,2,2,3,2,2,10,7,3,8,2,3,3,176,67,2,38,1976,,421,12,2
ESS7e02_1,7056,NO,3,1,2,3,7,7,5,1,7,1,5,5,198,87,1,38,1976,1,720,19,1
ESS7e02_1,7062,NO,5,3,2,1,2,9,9,3,5,1,3,3,181,79,1,85,1929,,213,11,1
ESS7e02_1,7068,NO,3,2,2,1,5,10,8,2,8,1,5,7,163,63,2,83,1931,,213,10,1
ESS7e02_1,7074,NO,4,2,2,1,7,10,9,1,5,1,5,4,175,60,2,49,1965,,510,14,1
ESS7e02_1,7086,NO,2,1,4,1,7,7,6,2,2,1,5,4,184,77,2,38,1976,6,213,10,1
ESS7e02_1,7092,NO,6,2,3,1,10,10,10,3,3,2,5,7,162,64,2,74,1940,,321,12,1
ESS7e02_1,7104,NO,2,2,2,1,7,9,9,1,8,1,5,7,179,88,1,37,1977,,421,15,1
ESS7e02_1,7116,NO,7,5,2,1,6,8,8,4,2,1,3,3,184,94,1,67,1947,4,321,10,1
ESS7e02_1,7134,NO,4,1,3,3,4,9,10,1,0,2,5,6,189,65,1,17,1997,6,213,12,
ESS7e02_1,7146,NO,2,1,2,3,4,8,9,2,0,1,5,3,162,70,2,31,1983,6,610,15,1
ESS7e02_1,7152,NO,4,2,2,1,5,9,9,2,2,1,3,4,182,92,1,51,1963,,710,20,1
ESS7e02_1,7164,NO,4,2,3,1,5,8,8,2,2,2,3,4,163,62,2,50,1964,4,313,15,1
